#x,y,z,qx,qy,qz,qw
0.08392143,0.20770466,-0.10671061,0.0720057,-0.1535407,0.03910878,0.984739
0.08404489,0.20850813,-0.106671095,0.07637855,-0.15356219,0.034891766,0.98456466
0.08414535,0.20907319,-0.10663754,0.07563777,-0.15392189,0.038474105,0.98443216
0.08425136,0.20981562,-0.10675156,0.07474236,-0.15458211,0.03889476,0.98438054
0.08437914,0.21068907,-0.10668647,0.07514159,-0.1533902,0.03778464,0.98457986
0.08455397,0.21172678,-0.106733024,0.080652855,-0.15326908,0.034209136,0.9842934
0.08470282,0.21247995,-0.10671049,0.08173987,-0.15299612,0.033319924,0.98427665
0.08478841,0.21316361,-0.106790185,0.08091257,-0.1543928,0.03563967,0.9840456
0.084918305,0.21381915,-0.106731236,0.07999416,-0.15417874,0.035121948,0.9841729
0.08508487,0.21493137,-0.10670781,0.085539296,-0.15357359,0.03158129,0.9839211
0.08524209,0.21572447,-0.10665935,0.08679524,-0.15297787,0.029831909,0.98395854
0.085365176,0.2163266,-0.106588125,0.086160265,-0.15351053,0.033008955,0.9838299
0.08546321,0.2170986,-0.106644094,0.08528161,-0.15420833,0.033240326,0.98378956
0.08559793,0.21821153,-0.10661054,0.09067208,-0.15341562,0.030217938,0.9835289
0.08571993,0.2190516,-0.10654354,0.09250175,-0.15301071,0.029066915,0.9834563
0.085812986,0.21971273,-0.1064533,0.092962034,-0.15338324,0.031218981,0.9832889
0.08592324,0.2204305,-0.10639733,0.09342243,-0.15334009,0.032075517,0.9832244
0.086004004,0.2214607,-0.10645324,0.097084224,-0.15339379,0.02952941,0.982941
0.08606906,0.22221112,-0.10638392,0.098057956,-0.15363729,0.031435836,0.9827472
0.0861738,0.22305298,-0.10635775,0.10012679,-0.15274598,0.028979385,0.98275304
0.086261556,0.22383642,-0.10630405,0.101377234,-0.15263137,0.02794176,0.98267263
0.0862658,0.22461557,-0.10623884,0.10143727,-0.15330192,0.029787093,0.9825079
0.08636464,0.22553957,-0.10623258,0.10402529,-0.15277568,0.029114256,0.9823394
0.08642326,0.22638452,-0.106191576,0.106320746,-0.15257537,0.02876678,0.982135
0.08646892,0.22720087,-0.10613078,0.10739362,-0.15264212,0.02973259,0.98197913
0.08646597,0.22810006,-0.10614675,0.10802019,-0.15323743,0.028653374,0.98184973
0.08648853,0.22896075,-0.10603601,0.11038559,-0.15230593,0.028915785,0.9817239
0.08652581,0.22975862,-0.105941474,0.11215255,-0.15240203,0.02988482,0.9814797
0.08657244,0.23055124,-0.10584885,0.11374673,-0.15231757,0.03080781,0.9812808
0.08658567,0.23141563,-0.10583812,0.11423114,-0.15253522,0.02994812,0.9812173
0.08659901,0.23227537,-0.10569787,0.1163891,-0.15201621,0.0308372,0.9810167
0.08661802,0.23306715,-0.10558772,0.118063085,-0.15194654,0.031276148,0.9808135
0.0866382,0.23387277,-0.105490625,0.11963252,-0.1520915,0.031870622,0.9805817
0.08663981,0.2347467,-0.10545063,0.12025542,-0.15173052,0.030841703,0.98059434
0.086670876,0.2355212,-0.10526717,0.12188783,-0.15110439,0.031732958,0.980461
0.08679682,0.23617291,-0.10509986,0.12285037,-0.15112843,0.03061722,0.98037267
0.086846545,0.23687255,-0.104952395,0.12440784,-0.15098481,0.030147254,0.9802129
0.086784124,0.23775804,-0.104895055,0.1252024,-0.15080455,0.03390211,0.9800168
0.08681205,0.23861825,-0.10480422,0.12679785,-0.15109374,0.032740053,0.97980666
0.086907834,0.2393012,-0.104567766,0.12766914,-0.15099838,0.032888208,0.97970325
0.086982995,0.24000514,-0.104417145,0.12953974,-0.15085489,0.031867616,0.97951347
0.08708224,0.2406497,-0.10424787,0.13187739,-0.14993452,0.030287031,0.979393
0.08716045,0.24129689,-0.10410535,0.13274987,-0.14963256,0.031298894,0.97928953
0.087210834,0.24208486,-0.1040104,0.1342797,-0.15007117,0.029158479,0.9790799
0.08726941,0.24284387,-0.10379499,0.13648552,-0.14951192,0.029246274,0.97885776
0.08735843,0.24351656,-0.10364425,0.13893518,-0.1491021,0.02903021,0.978582
0.08745524,0.24409473,-0.10349131,0.14037383,-0.14897002,0.029474225,0.9783836
0.08758363,0.24468052,-0.103333354,0.14167249,-0.14895621,0.030004501,0.9781823
0.08767258,0.2454102,-0.10326207,0.14224443,-0.14884028,0.028261082,0.9781689
0.08777408,0.24606907,-0.10308319,0.14388683,-0.14816763,0.027310628,0.9780578
0.0878941,0.24667239,-0.10290313,0.14653678,-0.14775354,0.026798682,0.9777411
0.088016555,0.24722743,-0.10273886,0.14821729,-0.14744718,0.026687339,0.9775371
0.08815743,0.24780822,-0.10257518,0.1499255,-0.14714578,0.026392326,0.97732997
0.08829455,0.24835265,-0.102407396,0.15110421,-0.14705276,0.025940707,0.9771746
0.08843574,0.2488172,-0.10226101,0.15227783,-0.14687724,0.025682678,0.97702557
0.08857335,0.24929667,-0.10208982,0.15384963,-0.14663029,0.025438849,0.9768228
0.08870681,0.24981749,-0.10190952,0.15581179,-0.14627504,0.023798794,0.9766063
0.08882198,0.2503469,-0.101778805,0.157362,-0.14624496,0.022545576,0.976392
0.088967755,0.25076807,-0.10162479,0.15878023,-0.14594725,0.021661237,0.9762269
0.08913444,0.25114393,-0.10145503,0.16013974,-0.14559825,0.021106286,0.9760691
0.08929436,0.25151765,-0.10129583,0.16105261,-0.14543605,0.020429473,0.9759575
0.08949104,0.25181234,-0.10112566,0.16273119,-0.14486746,0.019396715,0.97578466
0.08969626,0.2520765,-0.10095739,0.1634899,-0.1448051,0.018591104,0.9756828
0.08992094,0.2523365,-0.100805104,0.16492078,-0.14464077,0.017311068,0.9754899
0.09012613,0.25259137,-0.1006552,0.16635022,-0.14451562,0.016272105,0.97528356
0.09031822,0.25282836,-0.10052544,0.16798282,-0.14457132,0.015295914,0.9750112
0.090535,0.25302482,-0.100379705,0.16899362,-0.1442595,0.014311902,0.9748977
0.09073661,0.25323343,-0.100262225,0.17064618,-0.14382564,0.012610005,0.9746974
0.09093045,0.25337863,-0.10014057,0.17181589,-0.14329724,0.011303118,0.9745858
0.09113452,0.25349998,-0.100011766,0.17310926,-0.14307688,0.009940697,0.9744041
0.09131971,0.2535789,-0.09987992,0.17472997,-0.14283647,0.007986854,0.97416806
0.09150496,0.25365567,-0.09978604,0.17572097,-0.1425596,0.0056140632,0.9740469
0.09168427,0.25369978,-0.099695265,0.1773123,-0.14255288,0.003805168,0.97376823
0.09186736,0.2536956,-0.09960532,0.17815329,-0.14242971,0.002757691,0.97363627
0.09205663,0.25366616,-0.099503696,0.17903501,-0.14237465,0.0019769333,0.97348446
0.092256844,0.2536012,-0.09940356,0.18023273,-0.14206067,0.00060095126,0.9733111
0.092455074,0.25351596,-0.09928846,0.18098924,-0.14183667,0.00011652016,0.9732036
0.09266451,0.25336707,-0.09919399,0.18195929,-0.14164054,-0.0011594478,0.9730506
0.09287399,0.25318515,-0.09907317,0.182427,-0.14154674,-0.0019289403,0.97297543
0.093088225,0.25298393,-0.09899461,0.18265241,-0.1416696,-0.0027986185,0.97291315
0.09330164,0.2526623,-0.098873556,0.1820208,-0.14157587,-0.0021906965,0.9730467
0.09351617,0.25238907,-0.09880531,0.18199784,-0.1414614,-0.002461893,0.97306705
0.09372592,0.2520783,-0.09876269,0.18231669,-0.14156084,-0.002366781,0.97299314
0.09393999,0.25176907,-0.09872776,0.18285374,-0.14137278,-0.003745132,0.9729153
0.094141394,0.251413,-0.09872788,0.18288729,-0.14153859,-0.005473822,0.9728767
0.09434751,0.25104034,-0.09872931,0.18290985,-0.14160919,-0.006789124,0.9728539
0.094526246,0.25067532,-0.09874195,0.18277319,-0.14163038,-0.0076474566,0.9728702
0.09471424,0.25024498,-0.09875083,0.18275346,-0.14155886,-0.008792405,0.9728746
0.09490603,0.24977505,-0.09875202,0.18272829,-0.14171451,-0.009561961,0.97284937
0.09509578,0.24929142,-0.098801315,0.18303336,-0.14175616,-0.01122989,0.9727681
0.0952415,0.2488221,-0.09883195,0.18348585,-0.14221166,-0.012359309,0.97260267
0.09541483,0.2483095,-0.098843396,0.18339463,-0.14220776,-0.013769092,0.97260153
0.095605314,0.24776113,-0.0988878,0.18276097,-0.14228441,-0.014510032,0.97269887
0.09581089,0.24717224,-0.098881304,0.1819571,-0.14209127,-0.013953671,0.9728859
0.09601754,0.24655795,-0.098935366,0.181931,-0.14222826,-0.014222142,0.9728669
0.0962192,0.24589694,-0.09899199,0.18234426,-0.14194155,-0.01653243,0.97279483
0.09643453,0.2452352,-0.099018216,0.18160518,-0.1420032,-0.01746188,0.9729079
0.096618384,0.24460495,-0.099074304,0.18092163,-0.1420903,-0.018233877,0.97300833
0.096764,0.2439456,-0.099147856,0.18047778,-0.14210325,-0.019209635,0.9730701
0.0969436,0.24324942,-0.09923124,0.18017949,-0.1419298,-0.020373361,0.973127
0.097114995,0.24255967,-0.099292934,0.1789034,-0.1419191,-0.021603825,0.9733375
0.09730074,0.24179149,-0.09932393,0.17860419,-0.1417854,-0.022202017,0.97339845
0.097473264,0.24105465,-0.09941268,0.17878075,-0.1418283,-0.023709843,0.97332424
0.09766096,0.24024236,-0.09948641,0.17764331,-0.14209178,-0.023810942,0.97349155
0.09782693,0.23939562,-0.09952003,0.17655183,-0.14230783,-0.0232813,0.9736714
0.09796269,0.23865092,-0.09960592,0.17500137,-0.1424024,-0.024665313,0.97390336
0.09812169,0.23788166,-0.099695325,0.17452958,-0.14230366,-0.025693895,0.97397584
0.098259464,0.23705912,-0.099743485,0.1740365,-0.14241509,-0.026022049,0.9740391
0.09840754,0.23620439,-0.099805,0.17214355,-0.14258987,-0.026915044,0.97432554
0.0985616,0.23530602,-0.09987974,0.17107499,-0.14270365,-0.027633931,0.97447693
0.098698184,0.23452282,-0.099966526,0.1705006,-0.14298555,-0.02780557,0.9745315
0.09885667,0.23366809,-0.10005307,0.16977635,-0.14290793,-0.030540183,0.97458744
0.09897637,0.23272872,-0.10007107,0.16773787,-0.14306106,-0.02993636,0.9749366
0.099148914,0.23181272,-0.10009152,0.1670166,-0.14289305,-0.029194916,0.9751075
0.09928571,0.23096192,-0.10018098,0.1657532,-0.14280723,-0.030893166,0.9752833
0.099404395,0.23007452,-0.10022992,0.16492477,-0.14300959,-0.03221211,0.97535145
0.09952858,0.22913826,-0.100286424,0.16322744,-0.14348651,-0.032276493,0.9755648
0.099681616,0.22821248,-0.1003536,0.16236877,-0.1435422,-0.033537533,0.97565734
0.099830315,0.22733033,-0.10035819,0.16147016,-0.14322333,-0.033595514,0.9758513
0.099980935,0.22632158,-0.100384176,0.16063449,-0.14299169,-0.03577937,0.9759456
0.100131646,0.22541964,-0.10042286,0.15988402,-0.14295074,-0.03745522,0.97601193
0.1002547,0.22446597,-0.100482404,0.15843338,-0.14380361,-0.03687121,0.97614545
0.10037036,0.22348046,-0.10049206,0.15702821,-0.14369757,-0.037533224,0.9763628
0.10054697,0.22255981,-0.10048628,0.15625988,-0.1433165,-0.038973883,0.97648567
0.10071199,0.22159994,-0.10051358,0.15574574,-0.14327778,-0.041668773,0.9764622
0.100838274,0.22066474,-0.10055274,0.15403903,-0.14350268,-0.04405719,0.97659504
0.10096635,0.21963274,-0.100575626,0.15356188,-0.1435739,-0.044798423,0.97662604
0.10113713,0.21864092,-0.10059452,0.15284349,-0.1435893,-0.04596499,0.97668225
0.101278186,0.217605,-0.10054016,0.15163733,-0.14329265,-0.04578603,0.97692215
0.10138041,0.21666133,-0.100560784,0.14817105,-0.14356464,-0.04603179,0.97740245
0.10158868,0.21562016,-0.10057598,0.14984179,-0.14289719,-0.051018517,0.9769979
0.1017319,0.21464467,-0.100569904,0.14999698,-0.14286561,-0.0527752,0.97688544
0.10181363,0.2135812,-0.100557506,0.14721295,-0.14339778,-0.052250683,0.97725904
0.10197052,0.21246827,-0.10053295,0.14687121,-0.14274879,-0.054358654,0.9772905
0.10205497,0.2114892,-0.10053247,0.14508513,-0.14301805,-0.054294564,0.9775215
0.10213086,0.21052527,-0.10054606,0.14450176,-0.1429701,-0.05489058,0.9775816
0.10225743,0.20938385,-0.10049617,0.14448427,-0.14232261,-0.05810446,0.977493
0.102311775,0.20825434,-0.1004625,0.1421336,-0.14244704,-0.058255844,0.9778104
0.1023639,0.20724547,-0.100449264,0.14041068,-0.14223501,-0.059813257,0.9779961
0.10239686,0.20627522,-0.1005255,0.14097507,-0.14248937,-0.061135326,0.97779614
0.10245931,0.20517302,-0.10046053,0.14033501,-0.14202678,-0.06489453,0.9777132
0.10244258,0.20410883,-0.10045159,0.13934195,-0.14196628,-0.06328674,0.9779694
0.102478266,0.20302236,-0.10048801,0.13738629,-0.14254594,-0.061967622,0.9782462
0.102518365,0.20195568,-0.100450695,0.13785794,-0.14214182,-0.06457915,0.9780698
0.102489516,0.2009319,-0.10045892,0.13874798,-0.14188041,-0.06540812,0.97792673
0.10251558,0.19992149,-0.10046184,0.13638596,-0.1420001,-0.06708641,0.9781279
0.10256633,0.19881201,-0.1004585,0.13691016,-0.14138973,-0.06917525,0.9779976
0.102507815,0.19773805,-0.10046488,0.134951,-0.14170685,-0.06815467,0.9782956
0.10253121,0.19672668,-0.10042578,0.13277666,-0.1416994,-0.067766935,0.9786211
0.10252713,0.19576013,-0.10045183,0.1316637,-0.14140542,-0.06713985,0.9788572
0.102517545,0.19469297,-0.100458145,0.13110575,-0.14100641,-0.070132986,0.9787798
0.10251546,0.19366753,-0.100441456,0.13069429,-0.14123964,-0.06906354,0.9788772
0.10252994,0.19264948,-0.10042554,0.12885374,-0.1409245,-0.069574356,0.9791304
0.10250293,0.19159877,-0.10043371,0.12873222,-0.14071387,-0.071732394,0.979021
0.10248448,0.19060874,-0.1004318,0.1279519,-0.14094442,-0.072982274,0.9789977
0.10246341,0.18964672,-0.10046315,0.12568738,-0.14071032,-0.07417639,0.979235
0.10246162,0.18863344,-0.10046071,0.12513241,-0.14029339,-0.0756367,0.9792542
0.10249035,0.18755293,-0.10043758,0.124433145,-0.14071721,-0.07429562,0.97938514
0.102492526,0.18652725,-0.10042828,0.122871794,-0.14066887,-0.07348933,0.97965
0.10249996,0.18557537,-0.10041028,0.11979461,-0.140013,-0.07416508,0.98007405
0.102485895,0.18460369,-0.100406945,0.11997204,-0.14012727,-0.076167606,0.9798824
0.10248485,0.18355465,-0.10040033,0.1198426,-0.14021988,-0.07604747,0.97989434
0.10246098,0.18261588,-0.10041696,0.117681995,-0.1398909,-0.07594963,0.9802108
0.10242711,0.18169963,-0.1004591,0.11687231,-0.13987292,-0.078087695,0.9801422
0.10241291,0.18075657,-0.10044968,0.11607113,-0.13988143,-0.07862559,0.9801932
0.10240224,0.17970681,-0.10042328,0.11444982,-0.13963337,-0.07800392,0.98046887
0.102378145,0.17883098,-0.10044855,0.1133663,-0.13964243,-0.078386605,0.9805629
0.10235873,0.1779151,-0.10045093,0.11322783,-0.1396317,-0.079061516,0.98052627
0.10231164,0.17690217,-0.10042715,0.11101253,-0.1397317,-0.07714534,0.9809179
0.102272585,0.17598283,-0.10043514,0.10938715,-0.13942228,-0.0770085,0.9811552
0.10225128,0.1751765,-0.10046226,0.10843503,-0.13908058,-0.07811668,0.9812218
0.10217959,0.1742959,-0.10048145,0.108099885,-0.13918306,-0.080370024,0.9810623
0.1021346,0.1733501,-0.10045731,0.10621627,-0.13926363,-0.07823176,0.98142934
0.10208614,0.17249262,-0.10047293,0.10528924,-0.13944092,-0.077262305,0.98158085
0.102041334,0.17166615,-0.10051173,0.103453174,-0.13920298,-0.07767509,0.9817772
0.101978764,0.17077339,-0.100502014,0.102040045,-0.13884358,-0.077957384,0.9819537
0.10191883,0.1699369,-0.10048765,0.1016744,-0.13901642,-0.07696306,0.98204553
0.10188185,0.16915095,-0.100511014,0.10128861,-0.13908374,-0.07618391,0.9821366
0.1018161,0.1683439,-0.100535214,0.09932982,-0.13904369,-0.075295106,0.98241085
0.10174695,0.167534,-0.10054749,0.09829915,-0.13875708,-0.07544758,0.98254335
0.101696685,0.16670883,-0.10055572,0.09660756,-0.13891271,-0.07357252,0.9828313
0.10164982,0.16600263,-0.10059291,0.09577204,-0.139188,-0.0730786,0.98291093
0.10160299,0.16531503,-0.10063267,0.09461639,-0.13882421,-0.07428157,0.9829841
0.10154863,0.16459513,-0.10067165,0.092825025,-0.13854215,-0.07431837,0.9831919
0.10149558,0.16380477,-0.100692034,0.09261971,-0.13895352,-0.07425414,0.9831581
0.101471975,0.16306639,-0.10070604,0.09151698,-0.1390748,-0.07321045,0.9833225
0.10144381,0.16237104,-0.10073042,0.08950558,-0.13875666,-0.072489865,0.98360586
0.10142499,0.16173375,-0.10076547,0.087666996,-0.13841537,-0.0712617,0.98390925
0.101381674,0.16107833,-0.10083091,0.086901784,-0.13844024,-0.0715298,0.9839542
0.10136129,0.16041291,-0.100862205,0.087159604,-0.13847026,-0.072033316,0.9838904
0.10133925,0.15979016,-0.10091227,0.08598197,-0.13892624,-0.0719023,0.98393935
0.101301506,0.15914667,-0.10095036,0.08416982,-0.13891973,-0.07129043,0.98414147
0.10127619,0.15851545,-0.100981236,0.0822927,-0.13868037,-0.07025407,0.9844085
0.10125397,0.15794313,-0.10102564,0.08114893,-0.13865708,-0.069286555,0.9845753
0.10123676,0.15738976,-0.10109168,0.0806805,-0.13890736,-0.06887654,0.9846072
0.10119271,0.15683842,-0.1011529,0.080390856,-0.13912354,-0.06952046,0.9845551
0.101159036,0.15629327,-0.1012162,0.079367444,-0.13927731,-0.06964928,0.98460734
0.10112393,0.15579891,-0.10127562,0.07763856,-0.13912842,-0.06936606,0.9847862
0.10108854,0.15530741,-0.10133517,0.07591663,-0.13878609,-0.06874047,0.9850126
0.101070195,0.15486467,-0.10140622,0.07530236,-0.13904893,-0.068059325,0.98507
0.101030484,0.15439415,-0.10148007,0.074464984,-0.13950762,-0.06680552,0.98515457
0.10101698,0.15392554,-0.10155547,0.074032195,-0.13959755,-0.06633581,0.98520625
0.10098842,0.15353191,-0.101641,0.07367241,-0.13954912,-0.06535623,0.98530555
0.100962356,0.15303957,-0.1016953,0.07261733,-0.13959084,-0.064659044,0.9854239
0.100932255,0.15263593,-0.10174143,0.07150004,-0.13943174,-0.063566715,0.98559916
0.10092287,0.15225673,-0.10179287,0.07070283,-0.13933538,-0.06277881,0.9857209
0.10092035,0.15192735,-0.101860404,0.0699297,-0.13942951,-0.0621924,0.98579985
0.1009154,0.15161598,-0.101929545,0.069088615,-0.13931799,-0.06187181,0.9858951
0.100935265,0.15133023,-0.101994276,0.06830272,-0.13916855,-0.06157748,0.9859894
0.10093871,0.15103412,-0.10206181,0.06754877,-0.13946533,-0.060904212,0.9860412
0.10095525,0.15078902,-0.10213852,0.06714814,-0.13974096,-0.05987631,0.9860925
0.10096115,0.15053594,-0.10221398,0.06663953,-0.13965772,-0.059303105,0.9861734
0.10098088,0.1502707,-0.10229796,0.06654526,-0.13976626,-0.059327364,0.98616296
0.10100132,0.15003145,-0.10237354,0.0662166,-0.13987124,-0.059079353,0.9861851
0.10101186,0.1498226,-0.10244644,0.0653478,-0.13987178,-0.058489565,0.9862781
0.101022705,0.14962041,-0.10250908,0.06411883,-0.1397417,-0.058053,0.986403
0.10104351,0.14944267,-0.10258019,0.06315346,-0.13962033,-0.057549287,0.98651195
0.10106824,0.14928484,-0.102662385,0.062299076,-0.13961339,-0.056746967,0.98661375
0.101076454,0.14914513,-0.102766335,0.061940804,-0.13971537,-0.056508686,0.98663557
0.10109484,0.14903438,-0.10286486,0.06142388,-0.13968252,-0.056266353,0.98668635
0.101114914,0.14895439,-0.102979004,0.060797863,-0.13978723,-0.055459455,0.986756
0.101130605,0.14893937,-0.103107035,0.060768627,-0.13950782,-0.056887873,0.98671603
0.10113816,0.14894426,-0.10323954,0.060313024,-0.13947766,-0.05747383,0.98671424
0.10113664,0.14894712,-0.10337466,0.05965761,-0.13955109,-0.05758047,0.9867375
0.10113442,0.1489693,-0.103517115,0.059286647,-0.13947575,-0.057716478,0.9867626
0.10113171,0.14901483,-0.103655756,0.05879636,-0.13955997,-0.057336845,0.98680216
0.10112037,0.14908981,-0.103789866,0.057628024,-0.139381,-0.056036547,0.986971
0.101110205,0.14915538,-0.10393542,0.05762426,-0.13935956,-0.05576513,0.9869897
0.10111062,0.14925027,-0.10409796,0.05780795,-0.13934997,-0.055443153,0.98699844
0.101111665,0.14930058,-0.1042431,0.05774214,-0.13943587,-0.05332602,0.9871068
0.10112487,0.14939034,-0.1043883,0.057638507,-0.13940047,-0.05151897,0.9872138
0.10114159,0.14952242,-0.104552746,0.05768137,-0.13953562,-0.05011006,0.9872647
0.10115439,0.14973092,-0.104756236,0.057863068,-0.13952865,-0.048641972,0.9873285
0.10116723,0.14996672,-0.10495937,0.057709515,-0.13957527,-0.047167167,0.98740244
0.10118854,0.15019715,-0.105159104,0.0572872,-0.13954937,-0.045636445,0.98750263
0.10120967,0.15044641,-0.10537195,0.05678549,-0.1394843,-0.0443751,0.9875983
0.10123822,0.1507355,-0.10559076,0.056456096,-0.1394454,-0.04372506,0.98765165
0.101271644,0.15105426,-0.1057803,0.05589277,-0.13927104,-0.042666737,0.9877546
0.10130718,0.15139246,-0.10597229,0.055128366,-0.13918737,-0.04171597,0.98784995
0.101349026,0.15179431,-0.1061821,0.054655757,-0.13914013,-0.040980566,0.98791367
0.10138418,0.15221453,-0.10640359,0.053978175,-0.13932215,-0.040188182,0.98795784
0.101434186,0.1526556,-0.10663682,0.053594466,-0.13940974,-0.039653502,0.98798794
0.10146499,0.15308368,-0.106860936,0.053390976,-0.13974856,-0.038486633,0.98799723
0.10149276,0.15354097,-0.10709703,0.05325206,-0.13969007,-0.038000327,0.9880318
0.10151163,0.15404892,-0.10734171,0.053842757,-0.13984957,-0.037966896,0.9879785
0.10154164,0.1546123,-0.10760248,0.053843062,-0.13974369,-0.03686498,0.9880352
0.10157171,0.15514779,-0.10782063,0.052846033,-0.13976514,-0.03528995,0.9881435
0.10160111,0.15569782,-0.10806513,0.05220373,-0.13975437,-0.034171723,0.9882185
0.10163072,0.15631926,-0.10833001,0.0519799,-0.14004762,-0.033311605,0.9882181
0.101670474,0.15696645,-0.10857296,0.05215879,-0.14012781,-0.03320501,0.98820096
0.101696804,0.15763617,-0.108816385,0.051941007,-0.14044681,-0.031623244,0.988219
0.101721674,0.15832448,-0.109054446,0.05149928,-0.14055297,-0.030272963,0.9882693
0.10176146,0.15903568,-0.10930252,0.051530972,-0.14066635,-0.029610336,0.9882716
0.10179891,0.1597656,-0.10956681,0.051413283,-0.14066775,-0.029809253,0.98827153
0.10181977,0.16051209,-0.10983086,0.051375523,-0.1406406,-0.02890561,0.98830426
0.10185595,0.16137207,-0.11009109,0.051167354,-0.14049108,-0.027764093,0.988369
0.10185981,0.16221893,-0.11033714,0.051600058,-0.14066122,-0.027800573,0.9883213
0.10187681,0.16305876,-0.11060423,0.051951423,-0.14052168,-0.0272679,0.9883376
0.10189827,0.16393101,-0.11088097,0.051864717,-0.14046104,-0.0266257,0.9883683
0.101927504,0.16480684,-0.11113012,0.0511956,-0.14075117,-0.025069598,0.9884026
0.10193834,0.16573215,-0.11137164,0.051740058,-0.14095227,-0.02452125,0.98835933
0.101962626,0.16671944,-0.111634016,0.052384116,-0.14097427,-0.024319626,0.98832726
0.101997,0.16767132,-0.11186594,0.051718112,-0.14078489,-0.023455253,0.9884102
0.102024704,0.16862011,-0.11210209,0.05149394,-0.1407367,-0.022697264,0.9884465
0.10205038,0.16966248,-0.11234009,0.052139033,-0.14098558,-0.021517701,0.98840356
0.102059975,0.17072976,-0.11259848,0.052512277,-0.14127718,-0.0207391,0.98835874
0.10210933,0.17172194,-0.112823546,0.051948417,-0.14132598,-0.019826733,0.98840034
0.102123454,0.17274272,-0.11307567,0.052510124,-0.14144081,-0.019214908,0.9883663
0.10213065,0.17391479,-0.113334894,0.05257726,-0.14184327,-0.017680503,0.9883337
0.10215445,0.17502475,-0.11356425,0.053091917,-0.14215259,-0.016731743,0.98827827
0.10217564,0.17607808,-0.11381692,0.053484786,-0.14235167,-0.015596603,0.988247
0.102190435,0.17725182,-0.11407125,0.053430013,-0.14287268,-0.014501286,0.9881914
0.10219835,0.1784724,-0.114302635,0.054120935,-0.14314458,-0.013968075,0.98812217
0.102218926,0.17964494,-0.11452901,0.05432721,-0.1433754,-0.012327063,0.9880992
0.1022336,0.18079937,-0.114774466,0.054676738,-0.14374253,-0.010764325,0.98804486
0.10222907,0.18196106,-0.114978194,0.05574303,-0.14406916,-0.010590103,0.9879396
0.102239236,0.18322766,-0.11520779,0.05530474,-0.14431897,-0.009665386,0.9879372
0.10224436,0.18453288,-0.11544728,0.056207135,-0.14474364,-0.0082031805,0.98783743
0.102234885,0.1856724,-0.11566001,0.05661003,-0.14556658,-0.0065610767,0.98770577
0.102265015,0.18690264,-0.11588073,0.056237765,-0.14551805,-0.0063155503,0.98773575
0.10229869,0.18829536,-0.11610168,0.057969518,-0.14583957,-0.004876907,0.98759633
0.10231879,0.18959224,-0.116312325,0.05873457,-0.146245,-0.0044644224,0.98749316
0.10232617,0.19080281,-0.11651313,0.058347724,-0.1466275,-0.0035234073,0.9874632
0.102365896,0.19212043,-0.116746366,0.060075965,-0.14664127,-0.003735323,0.9873567
0.1024023,0.19346738,-0.116941094,0.06064852,-0.14688408,-0.002494571,0.98728955
0.10243985,0.19480383,-0.11713594,0.060775246,-0.14685223,-0.0029006456,0.9872854
0.10247269,0.19606423,-0.117336035,0.061912213,-0.14708063,-0.0021409928,0.9871826
0.102524355,0.19738686,-0.11753029,0.06386604,-0.14745381,-0.002921298,0.98700047
0.10255709,0.19874394,-0.11769992,0.063473746,-0.14750698,-0.0017964314,0.98702055
0.10258326,0.20013607,-0.11789119,0.064942405,-0.14787836,-0.0010646358,0.98687047
0.10260485,0.20137537,-0.11804986,0.06588027,-0.14827484,-0.0010098228,0.9867489
0.10263188,0.20269918,-0.11821973,0.066313475,-0.14825563,-0.0005483787,0.9867231
0.10266349,0.20412183,-0.11835414,0.06809533,-0.14868008,-0.0007692511,0.9865377
0.1026735,0.2054503,-0.118511975,0.068705395,-0.14883393,0.0006235892,0.9864723
0.10269113,0.20671785,-0.11867136,0.06956532,-0.14926012,0.0012986067,0.98634696
0.10271077,0.20805132,-0.11880684,0.07125517,-0.14939696,0.00088668027,0.9862061
0.102720425,0.2093767,-0.118938625,0.071415715,-0.14966664,0.002464936,0.9861509
0.10273974,0.21070528,-0.11907309,0.07278287,-0.1501779,0.003798407,0.985969
0.102728605,0.21196449,-0.11922091,0.074304126,-0.1502555,0.003283297,0.9858455
0.10274568,0.21307611,-0.1192776,0.071763754,-0.15002203,0.0029900202,0.9860702
0.10273293,0.21451819,-0.11948341,0.07536495,-0.1507294,0.005225009,0.9856843
0.10273032,0.21582377,-0.119608164,0.07681452,-0.15115598,0.006208514,0.9855013
0.102747545,0.2169168,-0.11965668,0.074475564,-0.15085101,0.0054299445,0.98573214
0.102731034,0.21809697,-0.11976868,0.07350825,-0.1504766,0.0070126713,0.985852
0.10269515,0.2195468,-0.11994654,0.078455836,-0.1515912,0.008820221,0.9852852
0.10268973,0.22073698,-0.11997038,0.07614514,-0.15180632,0.009245037,0.9854295
0.102696896,0.22185516,-0.12007654,0.07579426,-0.15138662,0.00990504,0.9855147
0.102657795,0.22324622,-0.120262206,0.081522115,-0.15236156,0.010946887,0.98489606
0.10267797,0.22438896,-0.120289624,0.079802684,-0.15276597,0.011386279,0.98496926
0.1026569,0.22551918,-0.12034649,0.078943424,-0.15223086,0.0127769,0.98510426
0.102631554,0.22668135,-0.12047553,0.078213446,-0.15214889,0.013625624,0.9851638
0.10263722,0.22793281,-0.120545566,0.0816912,-0.15340042,0.014391319,0.9846765
0.102602065,0.2291038,-0.12059808,0.08207094,-0.1533255,0.014149109,0.9846601
